zip,type,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,latitude,longitude,world_region,country,decommissioned,estimated_population,notes
8037,STANDARD,Hammonton,Batsto,"Ancora, Blue Anchor, Braddock, Elm, Folsom, Nesco, Rosedale, Sweetwater",NJ,Atlantic County,America/New_York,609,39.65,-74.77,NA,US,0,20771,
8038,PO BOX,Hancocks Bridge,Hancocks Brg,,NJ,Salem County,America/New_York,856,39.47,-75.45,NA,US,0,0,
8039,PO BOX,Harrisonville,,,NJ,Gloucester County,America/New_York,856,39.73,-75.32,NA,US,0,0,
8041,STANDARD,Jobstown,,,NJ,Burlington County,America/New_York,609,40.03,-74.68,NA,US,0,897,
8042,PO BOX,Juliustown,,,NJ,Burlington County,America/New_York,609,39.95,-74.66,NA,US,0,0,
8043,STANDARD,Voorhees,"Kirkwd Vrhes, Kirkwood","Echelon, Kirkwd Voorhs, Voorhees Kirkwood, Voorhees Township",NJ,Camden County,America/New_York,"609,856",39.84,-74.95,NA,US,0,24732,
8045,STANDARD,Lawnside,,,NJ,Camden County,America/New_York,856,39.86,-75.03,NA,US,0,2342,
8046,STANDARD,Willingboro,,,NJ,Burlington County,America/New_York,609,40.02,-74.88,NA,US,0,27170,
8048,STANDARD,Lumberton,"Lumberton Township, Lumberton Twp",,NJ,Burlington County,America/New_York,609,39.96,-74.8,NA,US,0,10599,
8049,STANDARD,Magnolia,,,NJ,Camden County,America/New_York,"609,856",39.85,-75.03,NA,US,0,4500,
8050,STANDARD,Manahawkin,"Stafford Township, Stafford Twp","Beach Haven West, Cedar Bonnet Island",NJ,Ocean County,America/New_York,609,39.69,-74.25,NA,US,0,20931,
8051,STANDARD,Mantua,West Deptford,Mantua Heights,NJ,Gloucester County,America/New_York,856,39.78,-75.17,NA,US,0,9204,
8052,STANDARD,Maple Shade,,,NJ,Burlington County,America/New_York,"856,609",39.95,-74.99,NA,US,0,15607,
8053,STANDARD,Marlton,Evesham,"Evesboro, Evesham Twp, Kresson, Marlton Lakes, North Marlton, Pine Grove",NJ,Burlington County,America/New_York,"609,856",39.9,-74.92,NA,US,0,40939,
8054,STANDARD,Mount Laurel,,"Masonville, Mount Laurel Township, Rancocas Woods",NJ,Burlington County,America/New_York,"609,856",39.94,-74.9,NA,US,0,38300,
8055,STANDARD,Medford,Medford Lakes,"Medford Lakes Boro, Medford Township",NJ,Burlington County,America/New_York,"609,856",39.86,-74.82,NA,US,0,24851,
8056,STANDARD,Mickleton,,,NJ,Gloucester County,America/New_York,856,39.78,-75.25,NA,US,0,4070,
8057,STANDARD,Moorestown,,Lenola,NJ,Burlington County,America/New_York,"609,856",39.97,-74.94,NA,US,0,18385,
8059,STANDARD,Mount Ephraim,"W Colls Hgts, West Collingswood Heights",,NJ,Camden County,America/New_York,856,39.88,-75.09,NA,US,0,4835,
8060,STANDARD,Mount Holly,"Eastamptn Twp, Eastampton, Eastampton Township, Westampton","Mount Holly Township, Westampton Township",NJ,Burlington County,America/New_York,"609,856",39.99,-74.78,NA,US,0,21570,
8061,STANDARD,Mount Royal,,,NJ,Gloucester County,America/New_York,856,39.81,-75.2,NA,US,0,2344,
8062,STANDARD,Mullica Hill,"S Harrisn Twp, South Harrison Township","Harrison Township, S Harrison Twp",NJ,Gloucester County,America/New_York,"856,609",39.73,-75.22,NA,US,0,13484,
8063,STANDARD,National Park,West Deptford,,NJ,Gloucester County,America/New_York,856,39.86,-75.18,NA,US,0,2747,
8064,PO BOX,New Lisbon,,,NJ,Burlington County,America/New_York,609,39.92,-74.53,NA,US,0,0,
8065,STANDARD,Palmyra,,,NJ,Burlington County,America/New_York,856,40,-75.03,NA,US,0,6356,
8066,STANDARD,Paulsboro,West Deptford,Billingsport,NJ,Gloucester County,America/New_York,856,39.83,-75.24,NA,US,0,6356,
8067,STANDARD,Pedricktown,,,NJ,Salem County,America/New_York,856,39.73,-75.4,NA,US,0,1451,
8068,STANDARD,Pemberton,,,NJ,Burlington County,America/New_York,609,39.97,-74.68,NA,US,0,5490,
8069,STANDARD,Penns Grove,Carneys Point,Carneys Point Township,NJ,Salem County,America/New_York,856,39.72,-75.46,NA,US,0,10482,
8070,STANDARD,Pennsville,,,NJ,Salem County,America/New_York,"609,856",39.65,-75.51,NA,US,0,11154,
8071,STANDARD,Pitman,,,NJ,Gloucester County,America/New_York,"609,856",39.73,-75.13,NA,US,0,8346,
8072,PO BOX,Quinton,,,NJ,Salem County,America/New_York,856,39.52,-75.38,NA,US,0,0,
8073,PO BOX,Rancocas,,,NJ,Burlington County,America/New_York,,40.02,-74.88,NA,US,0,0,
8074,PO BOX,Richwood,,,NJ,Gloucester County,America/New_York,856,39.71,-75.23,NA,US,0,0,
8075,STANDARD,Riverside,"Delanco, Delran","Bridgeboro, Delanco Township, Delran Township, North Delran",NJ,Burlington County,America/New_York,"609,856",40.03,-74.95,NA,US,0,24711,
8076,PO BOX,Riverton,,,NJ,Burlington County,America/New_York,856,40.01,-75.01,NA,US,0,0,
8077,STANDARD,Riverton,Cinnaminson,Cinnaminson Township,NJ,Burlington County,America/New_York,"856,609",40.01,-75.01,NA,US,0,16482,
8078,STANDARD,Runnemede,,,NJ,Camden County,America/New_York,856,39.85,-75.07,NA,US,0,7017,
8079,STANDARD,Salem,Mannington,Mannington Township,NJ,Salem County,America/New_York,"856,609",39.56,-75.47,NA,US,0,8679,
8080,STANDARD,Sewell,,"Barnsboro, Cross Keys, Hurffville",NJ,Gloucester County,America/New_York,"856,609",39.75,-75.09,NA,US,0,33729,
8081,STANDARD,Sicklerville,Erial,,NJ,Camden County,America/New_York,856,39.73,-74.98,NA,US,0,41753,
8083,STANDARD,Somerdale,Hi Nella,,NJ,Camden County,America/New_York,856,39.84,-75.02,NA,US,0,8321,
8084,STANDARD,Stratford,,,NJ,Camden County,America/New_York,856,39.82,-75.01,NA,US,0,6077,
8085,STANDARD,Swedesboro,"Logan Township, Logan Twp, Woolwich Township, Woolwich Twp","Auburn, Logan, Woolwich",NJ,Gloucester County,America/New_York,"856,609",39.74,-75.31,NA,US,0,15563,
8086,STANDARD,Thorofare,West Deptford,,NJ,Gloucester County,America/New_York,"609,856",39.85,-75.18,NA,US,0,7031,
8087,STANDARD,Tuckerton,"Little Egg Harbor, Little Egg Harbor Twp, Ltl Egg Hbr, Mystic Islands, Mystic Islnds","Leh, Parkertown, Tuckerton Boro, West Tuckerton",NJ,Ocean County,America/New_York,609,39.59,-74.32,NA,US,0,20609,
8088,STANDARD,Vincentown,"Shamong, Southampton, Tabernacle","Indian Mills, Shamong Township, Southampton Twp, Tabernacle Twp",NJ,Burlington County,America/New_York,609,39.8,-74.62,NA,US,0,22028,
8089,STANDARD,Waterford Works,"Chesilhurst, Waterford Wks",Waterford,NJ,Camden County,America/New_York,"856,609",39.71,-74.81,NA,US,0,3545,
8090,STANDARD,Wenonah,,Oak Valley,NJ,Gloucester County,America/New_York,856,39.79,-75.14,NA,US,0,7368,
8091,STANDARD,West Berlin,"Berlin Township, Berlin Twp",,NJ,Camden County,America/New_York,856,39.8,-74.93,NA,US,0,4550,
8092,STANDARD,West Creek,,"Cedar Run, Eagleswood Township, Mayetta, Staffordville",NJ,Ocean County,America/New_York,609,39.65,-74.28,NA,US,0,3158,
8093,STANDARD,Westville,West Deptford,"Verga, Westville Grove",NJ,Gloucester County,America/New_York,"609,856",39.86,-75.13,NA,US,0,7971,
8094,STANDARD,Williamstown,,"Cecil, Collings Lakes",NJ,Gloucester County,America/New_York,"609,856",39.68,-74.98,NA,US,0,33155,
8095,PO BOX,Winslow,,,NJ,Camden County,America/New_York,"609,856",39.65,-74.86,NA,US,0,0,
8096,STANDARD,West Deptford,"Blackwood Ter, Blackwood Terrace, Woodbury","Almonesson, Deptford Township, Jericho",NJ,Gloucester County,America/New_York,"609,856",39.83,-75.15,NA,US,0,29504,
8097,STANDARD,Woodbury Heights,"Woodbury, Woodbury Hts",Woodbury Hgts,NJ,Gloucester County,America/New_York,856,39.81,-75.15,NA,US,0,2916,
8098,STANDARD,Woodstown,"Pilesgrove, Pilesgrove Township, Pilesgrv Twp",Sharptown,NJ,Salem County,America/New_York,856,39.65,-75.32,NA,US,0,7744,
8099,PO BOX,Bellmawr,,,NJ,Camden County,America/New_York,856,39.86,-75.09,NA,US,0,0,
8101,PO BOX,Camden,,,NJ,Camden County,America/New_York,856,39.93,-75.1,NA,US,0,426,
8102,STANDARD,Camden,,,NJ,Camden County,America/New_York,856,39.93,-75.1,NA,US,0,4388,
8103,STANDARD,Camden,,,NJ,Camden County,America/New_York,"856,609",39.93,-75.1,NA,US,0,8064,
8104,STANDARD,Camden,"Haddon Township, Haddon Twp",South Camden,NJ,Camden County,America/New_York,856,39.93,-75.1,NA,US,0,14926,
8105,STANDARD,Camden,,East Camden,NJ,Camden County,America/New_York,"609,856",39.93,-75.1,NA,US,0,20084,
8106,STANDARD,Audubon,,"Audubon Park, Camden",NJ,Camden County,America/New_York,856,39.88,-75.07,NA,US,0,8646,
8107,STANDARD,Oaklyn,"Collingswood, Haddon Township, Haddon Twp, W Colls, West Collingswood, Woodlynne",Camden,NJ,Camden County,America/New_York,"856,609",39.9,-75.08,NA,US,0,10754,
8108,STANDARD,Collingswood,"Haddon Township, Haddon Twp, Westmont",Camden,NJ,Camden County,America/New_York,"856,609",39.91,-75.07,NA,US,0,15534,
8109,STANDARD,Merchantville,Pennsauken,Camden,NJ,Camden County,America/New_York,"856,609",39.94,-75.05,NA,US,0,19052,
8110,STANDARD,Pennsauken,Delair,Camden,NJ,Camden County,America/New_York,"856,609",39.96,-75.05,NA,US,0,15836,
8201,STANDARD,Absecon,,"Absecon City, Absecon Heights, Absecon Highlands, Galloway, Galloway Township, Pinehurst, Smithville",NJ,Atlantic County,America/New_York,609,39.42,-74.49,NA,US,0,9186,
8202,STANDARD,Avalon,,,NJ,Cape May County,America/New_York,609,39.09,-74.73,NA,US,0,1508,
8203,STANDARD,Brigantine,,Brigantine City,NJ,Atlantic County,America/New_York,609,39.41,-74.36,NA,US,0,8255,
8204,STANDARD,Cape May,"N Cape May, North Cape May, West Cape May","Cold Spring, Erma, Fishing Creek, Town Bank",NJ,Cape May County,America/New_York,609,38.94,-74.9,NA,US,0,15523,
8205,STANDARD,Absecon,"Galloway, Smithville",Galloway Township,NJ,Atlantic County,America/New_York,609,39.48,-74.47,NA,US,0,24427,
8210,STANDARD,Cape May Court House,Cape May Ch,"Burleigh, Clermont, Mayville, Swainton",NJ,Cape May County,America/New_York,609,39.07,-74.82,NA,US,0,13739,
8212,PO BOX,Cape May Point,Cape May Pt,,NJ,Cape May County,America/New_York,609,38.93,-74.96,NA,US,0,0,
8213,PO BOX,Cologne,,,NJ,Atlantic County,America/New_York,,39.51,-74.56,NA,US,0,0,
8214,PO BOX,Dennisville,,North Dennis,NJ,Cape May County,America/New_York,609,39.22,-74.85,NA,US,0,0,
8215,STANDARD,Egg Harbor City,"Egg Harbor Cy, Egg Hbr City","Devonshire, Egg Harbor, Germania, Green Bank, Lower Bank, South Egg Harbor, Weekstown",NJ,Atlantic County,America/New_York,"609,856",39.56,-74.59,NA,US,0,11254,
8217,PO BOX,Elwood,,,NJ,Atlantic County,America/New_York,,39.6,-74.68,NA,US,0,0,
8218,PO BOX,Goshen,,,NJ,Cape May County,America/New_York,609,39.11,-74.86,NA,US,0,0,
8219,PO BOX,Green Creek,,,NJ,Cape May County,America/New_York,609,39.04,-74.91,NA,US,0,0,
8220,PO BOX,Leeds Point,,,NJ,Atlantic County,America/New_York,,39.49,-74.43,NA,US,0,0,
8221,STANDARD,Linwood,,,NJ,Atlantic County,America/New_York,609,39.34,-74.57,NA,US,0,6768,
8223,STANDARD,Marmora,,"Beesleys Point, Palermo",NJ,Cape May County,America/New_York,609,39.26,-74.66,NA,US,0,3924,
8224,PO BOX,New Gretna,,,NJ,Burlington County,America/New_York,609,39.71,-74.52,NA,US,0,606,
8225,STANDARD,Northfield,,,NJ,Atlantic County,America/New_York,609,39.37,-74.55,NA,US,0,7758,
8226,STANDARD,Ocean City,,,NJ,Cape May County,America/New_York,609,39.26,-74.6,NA,US,0,10270,
8230,STANDARD,Ocean View,,"Palermo, Seaville",NJ,Cape May County,America/New_York,609,39.2,-74.71,NA,US,0,5385,
8231,PO BOX,Oceanville,,,NJ,Atlantic County,America/New_York,,39.48,-74.47,NA,US,0,0,
8232,STANDARD,Pleasantville,Mckee City,"Bargaintown, Egg Harbor Township, Egg Harbor Twp, Egg Hbr Twp, Farmington, West Atlantic City",NJ,Atlantic County,America/New_York,609,39.39,-74.51,NA,US,0,16127,
8234,STANDARD,Egg Harbor Township,"Egg Harbor Twp, Egg Hbr Twp","Bargaintown, Mckee City, Pleasantville, Steelmanville",NJ,Atlantic County,America/New_York,"609,856",39.41,-74.58,NA,US,0,37623,
8240,PO BOX,Pomona,,,NJ,Atlantic County,America/New_York,609,39.46,-74.55,NA,US,0,707,
8241,STANDARD,Port Republic,,,NJ,Atlantic County,America/New_York,609,39.53,-74.48,NA,US,0,1125,
8242,STANDARD,Rio Grande,,,NJ,Cape May County,America/New_York,609,39.02,-74.87,NA,US,0,2795,
8243,STANDARD,Sea Isle City,"Townsend Inlt, Townsends Inlet",,NJ,Cape May County,America/New_York,609,39.15,-74.69,NA,US,0,2047,
8244,STANDARD,Somers Point,,,NJ,Atlantic County,America/New_York,609,39.31,-74.6,NA,US,0,9358,
8245,PO BOX,South Dennis,,,NJ,Cape May County,America/New_York,609,39.17,-74.82,NA,US,0,0,
8246,PO BOX,South Seaville,S Seaville,,NJ,Cape May County,America/New_York,609,39.17,-74.77,NA,US,0,0,
8247,STANDARD,Stone Harbor,,,NJ,Cape May County,America/New_York,609,39.04,-74.76,NA,US,0,915,
8248,PO BOX,Strathmere,,,NJ,Cape May County,America/New_York,609,39.19,-74.66,NA,US,0,0,
8250,PO BOX,Tuckahoe,,,NJ,Cape May County,America/New_York,609,39.28,-74.78,NA,US,0,462,
8251,STANDARD,Villas,Del Haven,Miami Beach,NJ,Cape May County,America/New_York,609,39.01,-74.93,NA,US,0,8038,
8252,PO BOX,Whitesboro,,,NJ,Cape May County,America/New_York,609,39.04,-74.86,NA,US,0,0,
8260,STANDARD,Wildwood,"N Wildwood, North Wildwood, West Wildwood, Wildwood Crest, Wildwood Crst","Anglesea, Grassy Sound, Shaw Crest, Wildwood City",NJ,Cape May County,America/New_York,"201,609",38.98,-74.82,NA,US,0,11807,
8270,STANDARD,Woodbine,Corbin City,"Belleplain, Eldora, Petersburg, Steelmantown",NJ,Cape May County,America/New_York,609,39.22,-74.8,NA,US,0,6102,
8302,STANDARD,Bridgeton,,"Deerfield Twp, Fairfield Twp, Stow Creek Twp, Upper Deerfield Twp",NJ,Cumberland County,America/New_York,"609,856",39.42,-75.22,NA,US,0,32331,
8310,STANDARD,Buena,,Buena Vista Township,NJ,Atlantic County,America/New_York,"856,609",39.52,-74.94,NA,US,0,1546,
8311,STANDARD,Cedarville,,,NJ,Cumberland County,America/New_York,856,39.32,-75.2,NA,US,0,1831,
8312,STANDARD,Clayton,,,NJ,Gloucester County,America/New_York,"856,609",39.65,-75.08,NA,US,0,6392,
8313,PO BOX,Deerfield Street,Deerfield St,Deerfield,NJ,Cumberland County,America/New_York,856,39.49,-75.21,NA,US,0,0,
8314,STANDARD,Delmont,,,NJ,Cumberland County,America/New_York,856,39.2,-74.97,NA,US,0,0,
8315,PO BOX,Dividing Creek,Dividing Crk,,NJ,Cumberland County,America/New_York,856,39.22,-75.13,NA,US,0,0,
8316,PO BOX,Dorchester,,,NJ,Cumberland County,America/New_York,856,39.28,-74.94,NA,US,0,0,
8317,STANDARD,Dorothy,,,NJ,Atlantic County,America/New_York,609,39.4,-74.82,NA,US,0,1120,
8318,STANDARD,Elmer,Pittsgrove,"Centerton, Daretown, Pittsgrov Twp, Pittsgrove Township",NJ,Salem County,America/New_York,856,39.59,-75.17,NA,US,0,10908,
8319,STANDARD,Estell Manor,,,NJ,Atlantic County,America/New_York,609,39.35,-74.77,NA,US,0,1187,
8320,PO BOX,Fairton,,,NJ,Cumberland County,America/New_York,856,39.37,-75.21,NA,US,0,0,
8321,PO BOX,Fortescue,,,NJ,Cumberland County,America/New_York,856,39.22,-75.13,NA,US,0,0,
8322,STANDARD,Franklinville,,,NJ,Gloucester County,America/New_York,856,39.61,-75.02,NA,US,0,9278,
8323,STANDARD,Greenwich,,Greenwich Township,NJ,Cumberland County,America/New_York,856,39.39,-75.36,NA,US,0,690,
8324,STANDARD,Heislerville,,Thompson Beach,NJ,Cumberland County,America/New_York,856,39.24,-74.99,NA,US,0,0,
8326,STANDARD,Landisville,,,NJ,Atlantic County,America/New_York,856,39.52,-74.93,NA,US,0,1399,
8327,STANDARD,Leesburg,,,NJ,Cumberland County,America/New_York,856,39.23,-75,NA,US,0,695,
8328,STANDARD,Malaga,,,NJ,Gloucester County,America/New_York,856,39.57,-75.06,NA,US,0,1263,
8329,PO BOX,Mauricetown,,,NJ,Cumberland County,America/New_York,856,39.26,-74.97,NA,US,0,0,
8330,STANDARD,Mays Landing,,"Belcoville, English Creek, Scullville, Weymouth",NJ,Atlantic County,America/New_York,609,39.45,-74.72,NA,US,0,23573,
8332,STANDARD,Millville,,"Carmel, Laurel Lake",NJ,Cumberland County,America/New_York,"856,609",39.39,-75.05,NA,US,0,29211,
8340,STANDARD,Milmay,,,NJ,Atlantic County,America/New_York,609,39.44,-74.86,NA,US,0,794,
8341,STANDARD,Minotola,,,NJ,Atlantic County,America/New_York,856,39.51,-74.94,NA,US,0,1436,
8342,PO BOX,Mizpah,,,NJ,Atlantic County,America/New_York,609,39.46,-74.72,NA,US,0,0,
8343,STANDARD,Monroeville,,,NJ,Gloucester County,America/New_York,856,39.64,-75.16,NA,US,0,4132,
8344,STANDARD,Newfield,,Willow Grove,NJ,Gloucester County,America/New_York,856,39.54,-75.01,NA,US,0,5101,
8345,STANDARD,Newport,,Gandys Beach,NJ,Cumberland County,America/New_York,856,39.28,-75.16,NA,US,0,646,
8346,STANDARD,Newtonville,,,NJ,Atlantic County,America/New_York,609,39.56,-74.85,NA,US,0,717,
8347,PO BOX,Norma,,,NJ,Salem County,America/New_York,856,39.54,-75.13,NA,US,0,0,
8348,STANDARD,Port Elizabeth,Prt Elizabeth,,NJ,Cumberland County,America/New_York,856,39.39,-74.88,NA,US,0,0,
8349,STANDARD,Port Norris,,Bivalve,NJ,Cumberland County,America/New_York,856,39.24,-75.04,NA,US,0,1575,
8350,STANDARD,Richland,,,NJ,Atlantic County,America/New_York,856,39.48,-74.87,NA,US,0,690,
8352,PO BOX,Rosenhayn,,,NJ,Cumberland County,America/New_York,856,39.47,-75.13,NA,US,0,959,
8353,PO BOX,Shiloh,,,NJ,Cumberland County,America/New_York,856,39.45,-75.29,NA,US,0,593,
8360,STANDARD,Vineland,,"East Vineland, South Vineland",NJ,Cumberland County,America/New_York,856,39.46,-74.99,NA,US,0,35585,
8361,STANDARD,Vineland,,,NJ,Cumberland County,America/New_York,"856,609",39.46,-74.99,NA,US,0,14832,
8362,PO BOX,Vineland,,,NJ,Cumberland County,America/New_York,856,39.46,-74.99,NA,US,0,1050,
8401,STANDARD,Atlantic City,,,NJ,Atlantic County,America/New_York,609,39.36,-74.42,NA,US,0,29186,
8402,STANDARD,Margate City,,"Atlantic City, Margate",NJ,Atlantic County,America/New_York,609,39.33,-74.5,NA,US,0,5596,
8403,STANDARD,Longport,,Atlantic City,NJ,Atlantic County,America/New_York,609,39.31,-74.52,NA,US,0,849,
8404,PO BOX,Atlantic City,,,NJ,Atlantic County,America/New_York,609,39.36,-74.42,NA,US,0,1021,
8405,UNIQUE,Atlantic City,,Nafec,NJ,Atlantic County,America/New_York,609,39.36,-74.42,NA,US,0,0,
8406,STANDARD,Ventnor City,,"Atlantic City, Ventnor, Ventnor Heights",NJ,Atlantic County,America/New_York,609,39.34,-74.48,NA,US,0,9419,
8501,STANDARD,Allentown,,Upper Freehold,NJ,Monmouth County,America/New_York,609,40.17,-74.58,NA,US,0,5901,
8502,STANDARD,Belle Mead,,Montgomery,NJ,Somerset County,America/New_York,"908,732",40.46,-74.64,NA,US,0,10011,
8504,PO BOX,Blawenburg,,,NJ,Somerset County,America/New_York,,40.4,-74.7,NA,US,0,0,
8505,STANDARD,Bordentown,Fieldsboro,,NJ,Burlington County,America/New_York,609,40.14,-74.7,NA,US,0,15332,
8510,STANDARD,Millstone Township,"Clarksburg, Millstone Twp",Millstone,NJ,Monmouth County,America/New_York,"609,732",40.19,-74.42,NA,US,0,4375,
8511,STANDARD,Cookstown,,,NJ,Burlington County,America/New_York,609,40.04,-74.55,NA,US,0,897,
8512,STANDARD,Cranbury,East Windsor,E Windsor,NJ,Middlesex County,America/New_York,"609,732",40.31,-74.51,NA,US,0,9761,
8514,STANDARD,Cream Ridge,,"Creamridge, Upper Freehold Township",NJ,Monmouth County,America/New_York,609,40.14,-74.49,NA,US,0,4004,
8515,STANDARD,Chesterfield,Crosswicks,Chesterfield Township,NJ,Burlington County,America/New_York,609,40.15,-74.66,NA,US,0,4172,
8518,STANDARD,Florence,,,NJ,Burlington County,America/New_York,"856,609",40.11,-74.8,NA,US,0,4285,
8520,STANDARD,Hightstown,East Windsor,E Windsor,NJ,Mercer County,America/New_York,609,40.26,-74.52,NA,US,0,24186,
8525,STANDARD,Hopewell,,"Hopewell Township, Hopewell Twp",NJ,Mercer County,America/New_York,609,40.38,-74.76,NA,US,0,4389,
8526,PO BOX,Imlaystown,,Clarksburg,NJ,Monmouth County,America/New_York,609,40.16,-74.49,NA,US,0,0,
8527,STANDARD,Jackson,,"Jackson Township, Jackson Twp",NJ,Ocean County,America/New_York,732,40.1,-74.35,NA,US,0,47406,
8528,STANDARD,Kingston,,,NJ,Somerset County,America/New_York,609,40.37,-74.6,NA,US,0,431,
8530,STANDARD,Lambertville,,West Amwell,NJ,Hunterdon County,America/New_York,609,40.36,-74.94,NA,US,0,6511,
8533,STANDARD,New Egypt,,"Plumsted, Plumsted Township, Plumsted Twp",NJ,Ocean County,America/New_York,609,40.06,-74.53,NA,US,0,6225,
8534,STANDARD,Pennington,,,NJ,Mercer County,America/New_York,609,40.32,-74.79,NA,US,0,11939,
8535,STANDARD,Millstone Township,"Millstone Twp, Perrineville",Millstone,NJ,Monmouth County,America/New_York,"732,609",40.21,-74.44,NA,US,0,4550,
8536,STANDARD,Plainsboro,,,NJ,Middlesex County,America/New_York,609,40.33,-74.58,NA,US,0,17344,
8540,STANDARD,Princeton,,"Princeton Township, Princeton Twp",NJ,Mercer County,America/New_York,"201,609,732,908",40.35,-74.65,NA,US,0,38222,
8541,UNIQUE,Princeton,,Educational Testing Service,NJ,Mercer County,America/New_York,609,40.35,-74.65,NA,US,0,0,
8542,STANDARD,Princeton,,,NJ,Mercer County,America/New_York,609,40.35,-74.65,NA,US,0,2592,
8543,PO BOX,Princeton,,,NJ,Mercer County,America/New_York,609,40.35,-74.65,NA,US,0,0,
8544,UNIQUE,Princeton,,Princeton University,NJ,Mercer County,America/New_York,609,40.35,-74.65,NA,US,0,940,
8550,STANDARD,Princeton Junction,"Princeton Jct, West Windsor","W Windsor, W Windsor Township, West Win Tow",NJ,Mercer County,America/New_York,609,40.32,-74.62,NA,US,0,18383,
8551,STANDARD,Ringoes,,"East Amwell, East Amwell Township, East Amwell Twp",NJ,Hunterdon County,America/New_York,"908,609",40.44,-74.82,NA,US,0,5321,
8553,STANDARD,Rocky Hill,,,NJ,Somerset County,America/New_York,609,40.4,-74.63,NA,US,0,654,
8554,STANDARD,Roebling,,,NJ,Burlington County,America/New_York,609,40.11,-74.77,NA,US,0,3341,
8555,PO BOX,Roosevelt,,,NJ,Monmouth County,America/New_York,,40.22,-74.47,NA,US,0,796,
8556,STANDARD,Rosemont,,,NJ,Hunterdon County,America/New_York,609,40.42,-74.99,NA,US,0,0,
8557,PO BOX,Sergeantsville,Sergeantsvlle,,NJ,Hunterdon County,America/New_York,,40.45,-74.94,NA,US,0,0,
8558,STANDARD,Skillman,,Montgomery,NJ,Somerset County,America/New_York,"908,609",40.41,-74.7,NA,US,0,6048,
8559,STANDARD,Stockton,,,NJ,Hunterdon County,America/New_York,"609,908",40.4,-74.97,NA,US,0,4355,
8560,STANDARD,Titusville,Ewing,,NJ,Mercer County,America/New_York,"908,609",40.31,-74.86,NA,US,0,3249,
8561,PO BOX,Windsor,,,NJ,Mercer County,America/New_York,609,40.21,-74.61,NA,US,0,0,
8562,STANDARD,Wrightstown,,"Jacobstown, North Hanover",NJ,Burlington County,America/New_York,609,40.02,-74.63,NA,US,0,4380,
